Sat Jun 10 01:23:23 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.4375, loss_tr: 20923, loss_t: 17899.6, testing: 0.166667, t2y: 0.5
seq1, epoch5, step: 450, training: 1, loss_tr: 642.376, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch5, step: 460, training: 1, loss_tr: 503.412, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch5, step: 470, training: 1, loss_tr: 247.438, loss_t: 19.567, testing: 0.888889, t2y: 1
seq1, epoch6, step: 480, training: 0.9375, loss_tr: 181.784, loss_t: 19.567, testing: 0.833333, t2y: 1
seq1, epoch6, step: 490, training: 1, loss_tr: 178.09, loss_t: 19.567, testing: 0.888889, t2y: 1
seq1, epoch6, step: 500, training: 1, loss_tr: 303.138, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch6, step: 510, training: 1, loss_tr: 146.51, loss_t: 0, testing: 1, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq2, epoch0, step: 0, training: 0.3125, loss_tr: 25435.7, loss_t: 17586.5, testing: 0.166667, t2y: 0.333333
seq2, epoch0, step: 10, training: 0.375, loss_tr: 24591.6, loss_t: 15749, testing: 0.222222, t2y: 0.333333
seq2, epoch0, step: 20, training: 0.3125, loss_tr: 21282.1, loss_t: 10941.7, testing: 0.333333, t2y: 0.666667
seq2, epoch0, step: 30, training: 0.375, loss_tr: 17699.4, loss_t: 6478.05, testing: 0.444444, t2y: 0.833333
seq2, epoch0, step: 40, training: 0.8125, loss_tr: 13329.8, loss_t: 5093.75, testing: 0.5, t2y: 0.666667
seq2, epoch0, step: 50, training: 0.75, loss_tr: 10710.4, loss_t: 4199.65, testing: 0.555556, t2y: 0.833333
seq2, epoch0, step: 60, training: 0.875, loss_tr: 9877.98, loss_t: 2943.44, testing: 0.611111, t2y: 0.666667
seq2, epoch0, step: 70, training: 0.5625, loss_tr: 9024.77, loss_t: 1591.65, testing: 0.555556, t2y: 0.5
seq2, epoch1, step: 80, training: 0.875, loss_tr: 8135.5, loss_t: 2783.45, testing: 0.5, t2y: 0.666667
seq2, epoch1, step: 90, training: 0.875, loss_tr: 5630.45, loss_t: 4361.9, testing: 0.388889, t2y: 0.5
seq2, epoch1, step: 100, training: 0.8125, loss_tr: 4267.15, loss_t: 3413.11, testing: 0.5, t2y: 0.833333
seq2, epoch1, step: 110, training: 0.8125, loss_tr: 3693.25, loss_t: 2611.79, testing: 0.5, t2y: 0.666667
seq2, epoch1, step: 120, training: 1, loss_tr: 2707.18, loss_t: 1527.8, testing: 0.5, t2y: 0.5
seq2, epoch1, step: 130, training: 0.9375, loss_tr: 2700.51, loss_t: 1517.75, testing: 0.5, t2y: 0.833333
seq2, epoch1, step: 140, training: 0.9375, loss_tr: 2059.47, loss_t: 1267.36, testing: 0.5, t2y: 0.833333
seq2, epoch1, step: 150, training: 0.9375, loss_tr: 2845.49, loss_t: 1891.53, testing: 0.5, t2y: 0.833333
seq2, epoch2, step: 160, training: 0.9375, loss_tr: 3290.04, loss_t: 2037.47, testing: 0.444444, t2y: 0.666667
seq2, epoch2, step: 170, training: 0.875, loss_tr: 3773.48, loss_t: 2011.95, testing: 0.555556, t2y: 0.833333
seq2, epoch2, step: 180, training: 0.9375, loss_tr: 3255.22, loss_t: 873.204, testing: 0.722222, t2y: 0.833333
seq2, epoch2, step: 190, training: 0.9375, loss_tr: 1918.55, loss_t: 735.111, testing: 0.833333, t2y: 1
seq2, epoch2, step: 200, training: 0.9375, loss_tr: 1223.5, loss_t: 611.5, testing: 0.833333, t2y: 0.833333
seq2, epoch2, step: 210, training: 1, loss_tr: 828.507, loss_t: 607.621, testing: 0.777778, t2y: 0.833333
seq2, epoch2, step: 220, training: 0.9375, loss_tr: 1124.14, loss_t: 565.987, testing: 0.722222, t2y: 0.833333
seq2, epoch2, step: 230, training: 1, loss_tr: 1191.32, loss_t: 608.359, testing: 0.722222, t2y: 0.833333
seq2, epoch3, step: 240, training: 1, loss_tr: 817.187, loss_t: 493.162, testing: 0.833333, t2y: 1
seq2, epoch3, step: 250, training: 0.875, loss_tr: 1498.6, loss_t: 197.211, testing: 0.944444, t2y: 1
seq2, epoch3, step: 260, training: 0.9375, loss_tr: 1491.61, loss_t: 83.343, testing: 0.888889, t2y: 1
seq2, epoch3, step: 270, training: 1, loss_tr: 1592.5, loss_t: 253.473, testing: 0.833333, t2y: 1
seq2, epoch3, step: 280, training: 0.9375, loss_tr: 1029.96, loss_t: 343.111, testing: 0.777778, t2y: 0.833333
seq2, epoch3, step: 290, training: 1, loss_tr: 856.746, loss_t: 458.354, testing: 0.833333, t2y: 1
seq2, epoch3, step: 300, training: 0.9375, loss_tr: 716.613, loss_t: 372.711, testing: 0.833333, t2y: 1
seq2, epoch3, step: 310, training: 0.875, loss_tr: 390.598, loss_t: 413.111, testing: 0.833333, t2y: 0.833333
seq2, epoch4, step: 320, training: 1, loss_tr: 470.128, loss_t: 296.047, testing: 0.833333, t2y: 0.833333
seq2, epoch4, step: 330, training: 1, loss_tr: 916.046, loss_t: 365.484, testing: 0.777778, t2y: 1
seq2, epoch4, step: 340, training: 0.9375, loss_tr: 834.583, loss_t: 263.416, testing: 0.777778, t2y: 1
seq2, epoch4, step: 350, training: 1, loss_tr: 807.261, loss_t: 293.066, testing: 0.777778, t2y: 1
seq2, epoch4, step: 360, training: 1, loss_tr: 420.264, loss_t: 136.075, testing: 0.888889, t2y: 1
seq2, epoch4, step: 370, training: 0.9375, loss_tr: 1001.58, loss_t: 108.105, testing: 0.944444, t2y: 1
seq2, epoch4, step: 380, training: 1, loss_tr: 915.967, loss_t: 11.5822, testing: 0.944444, t2y: 1
seq2, epoch4, step: 390, training: 1, loss_tr: 935.104, loss_t: 13.7487, testing: 0.888889, t2y: 1
seq2, epoch5, step: 400, training: 1, loss_tr: 197.192, loss_t: 81.4862, testing: 0.833333, t2y: 0.833333
seq2, epoch5, step: 410, training: 0.9375, loss_tr: 223.825, loss_t: 176.003, testing: 0.833333, t2y: 0.833333
seq2, epoch5, step: 420, training: 1, loss_tr: 165.626, loss_t: 309.242, testing: 0.833333, t2y: 1
seq2, epoch5, step: 430, training: 1, loss_tr: 165.626, loss_t: 241.505, testing: 0.888889, t2y: 1
seq2, epoch5, step: 440, training: 1, loss_tr: 170.641, loss_t: 150.115, testing: 0.888889, t2y: 1
seq2, epoch5, step: 450, training: 0.9375, loss_tr: 284.714, loss_t: 14.7094, testing: 0.888889, t2y: 1
seq2, epoch5, step: 460, training: 1, loss_tr: 474.083, loss_t: 123.915, testing: 0.833333, t2y: 0.833333
seq2, epoch5, step: 470, training: 1, loss_tr: 384.415, loss_t: 151.816, testing: 0.777778, t2y: 1
seq2, epoch6, step: 480, training: 1, loss_tr: 218.816, loss_t: 151.816, testing: 0.833333, t2y: 1
seq2, epoch6, step: 490, training: 1, loss_tr: 29.4468, loss_t: 42.6109, testing: 0.888889, t2y: 1
seq2, epoch6, step: 500, training: 1, loss_tr: 33.6327, loss_t: 10.935, testing: 1, t2y: 1
seq2, epoch6, step: 510, training: 1, loss_tr: 33.6327, loss_t: 15.8747, testing: 1, t2y: 1
 
****************************************
current sequence is 3
****************************************
seq3, epoch0, step: 0, training: 0.25, loss_tr: 21277.5, loss_t: 15299, testing: 0.166667, t2y: 0.333333
seq3, epoch0, step: 10, training: 0.25, loss_tr: 24458.9, loss_t: 15157.8, testing: 0.222222, t2y: 0.5
seq3, epoch0, step: 20, training: 0.625, loss_tr: 22132.6, loss_t: 13592.2, testing: 0.333333, t2y: 0.666667
seq3, epoch0, step: 30, training: 0.25, loss_tr: 19110.6, loss_t: 14504.9, testing: 0.388889, t2y: 0.333333
seq3, epoch0, step: 40, training: 0.5, loss_tr: 16474.7, loss_t: 13412.7, testing: 0.444444, t2y: 0.666667
seq3, epoch0, step: 50, training: 0.625, loss_tr: 15436.2, loss_t: 12490, testing: 0.388889, t2y: 0.666667
seq3, epoch0, step: 60, training: 0.75, loss_tr: 12726, loss_t: 8078.8, testing: 0.444444, t2y: 0.833333
seq3, epoch0, step: 70, training: 0.8125, loss_tr: 8072.5, loss_t: 5603.5, testing: 0.5, t2y: 0.666667
seq3, epoch1, step: 80, training: 0.6875, loss_tr: 7353.26, loss_t: 5693.61, testing: 0.611111, t2y: 0.833333
seq3, epoch1, step: 90, training: 0.9375, loss_tr: 7480.52, loss_t: 4651.25, testing: 0.722222, t2y: 0.833333
seq3, epoch1, step: 100, training: 0.875, loss_tr: 5966.54, loss_t: 5488.66, testing: 0.666667, t2y: 0.666667
seq3, epoch1, step: 110, training: 0.8125, loss_tr: 3939.66, loss_t: 4529.97, testing: 0.611111, t2y: 0.833333
seq3, epoch1, step: 120, training: 0.9375, loss_tr: 4066.84, loss_t: 5379.73, testing: 0.5, t2y: 0.833333
seq3, epoch1, step: 130, training: 1, loss_tr: 3143.02, loss_t: 4387.48, testing: 0.5, t2y: 0.833333
seq3, epoch1, step: 140, training: 0.9375, loss_tr: 3344.95, loss_t: 3948.78, testing: 0.555556, t2y: 0.833333
seq3, epoch1, step: 150, training: 1, loss_tr: 2640.96, loss_t: 3211.4, testing: 0.555556, t2y: 1
seq3, epoch2, step: 160, training: 0.875, loss_tr: 3285.62, loss_t: 3364.95, testing: 0.555556, t2y: 1
seq3, epoch2, step: 170, training: 1, loss_tr: 3283.7, loss_t: 3441.12, testing: 0.555556, t2y: 1
seq3, epoch2, step: 180, training: 0.875, loss_tr: 2860.8, loss_t: 4208.52, testing: 0.611111, t2y: 0.833333
seq3, epoch2, step: 190, training: 1, loss_tr: 2276.66, loss_t: 3726.11, testing: 0.611111, t2y: 1
seq3, epoch2, step: 200, training: 0.9375, loss_tr: 1099.71, loss_t: 2733.36, testing: 0.611111, t2y: 0.833333
seq3, epoch2, step: 210, training: 1, loss_tr: 1334.27, loss_t: 3401.27, testing: 0.611111, t2y: 1
seq3, epoch2, step: 220, training: 0.9375, loss_tr: 943.269, loss_t: 2999.59, testing: 0.611111, t2y: 0.833333
seq3, epoch2, step: 230, training: 1, loss_tr: 1152.91, loss_t: 4008.55, testing: 0.555556, t2y: 0.833333
seq3, epoch3, step: 240, training: 1, loss_tr: 594.23, loss_t: 3250.15, testing: 0.5, t2y: 1
seq3, epoch3, step: 250, training: 0.9375, loss_tr: 786.557, loss_t: 4631.26, testing: 0.5, t2y: 1
seq3, epoch3, step: 260, training: 0.9375, loss_tr: 1012.2, loss_t: 4329.35, testing: 0.5, t2y: 0.833333
seq3, epoch3, step: 270, training: 0.9375, loss_tr: 1396.22, loss_t: 3690.42, testing: 0.555556, t2y: 0.833333
seq3, epoch3, step: 280, training: 1, loss_tr: 1149.82, loss_t: 2666.49, testing: 0.611111, t2y: 1
seq3, epoch3, step: 290, training: 1, loss_tr: 895.123, loss_t: 2620.08, testing: 0.611111, t2y: 1
seq3, epoch3, step: 300, training: 1, loss_tr: 596.576, loss_t: 2644.94, testing: 0.611111, t2y: 1
seq3, epoch3, step: 310, training: 0.9375, loss_tr: 1145.94, loss_t: 2378.17, testing: 0.611111, t2y: 1
seq3, epoch4, step: 320, training: 1, loss_tr: 1033.45, loss_t: 2480.31, testing: 0.666667, t2y: 1
seq3, epoch4, step: 330, training: 1, loss_tr: 784.24, loss_t: 2671.75, testing: 0.666667, t2y: 1
seq3, epoch4, step: 340, training: 0.9375, loss_tr: 223.621, loss_t: 2927.73, testing: 0.666667, t2y: 1
seq3, epoch4, step: 350, training: 1, loss_tr: 194.862, loss_t: 2583.68, testing: 0.666667, t2y: 0.833333
seq3, epoch4, step: 360, training: 1, loss_tr: 194.862, loss_t: 2416.95, testing: 0.666667, t2y: 1
seq3, epoch4, step: 370, training: 1, loss_tr: 260.268, loss_t: 2415.09, testing: 0.611111, t2y: 1
seq3, epoch4, step: 380, training: 1, loss_tr: 216.376, loss_t: 3032.44, testing: 0.555556, t2y: 1
seq3, epoch4, step: 390, training: 1, loss_tr: 378.093, loss_t: 3736.59, testing: 0.5, t2y: 1
seq3, epoch5, step: 400, training: 1, loss_tr: 222.056, loss_t: 3729.11, testing: 0.5, t2y: 1
seq3, epoch5, step: 410, training: 0.875, loss_tr: 355.48, loss_t: 2898.71, testing: 0.5, t2y: 0.833333
seq3, epoch5, step: 420, training: 1, loss_tr: 755.12, loss_t: 2027.63, testing: 0.555556, t2y: 1
seq3, epoch5, step: 430, training: 1, loss_tr: 694.781, loss_t: 1792.46, testing: 0.611111, t2y: 1
seq3, epoch5, step: 440, training: 0.9375, loss_tr: 640.012, loss_t: 2073.69, testing: 0.666667, t2y: 1
seq3, epoch5, step: 450, training: 1, loss_tr: 212.5, loss_t: 2772.38, testing: 0.611111, t2y: 0.833333
seq3, epoch5, step: 460, training: 1, loss_tr: 266.975, loss_t: 3510.05, testing: 0.611111, t2y: 1
seq3, epoch5, step: 470, training: 1, loss_tr: 188.319, loss_t: 3871.43, testing: 0.611111, t2y: 1
seq3, epoch6, step: 480, training: 1, loss_tr: 259.772, loss_t: 3672.8, testing: 0.666667, t2y: 1
seq3, epoch6, step: 490, training: 0.9375, loss_tr: 233.458, loss_t: 3486.26, testing: 0.666667, t2y: 0.833333
seq3, epoch6, step: 500, training: 1, loss_tr: 272.028, loss_t: 3295.51, testing: 0.666667, t2y: 1
seq3, epoch6, step: 510, training: 1, loss_tr: 254.59, loss_t: 3209.35, testing: 0.666667, t2y: 1
 
The list of Classification Accuracy: [1.0, 1.0, 0.66666666666666663]
 [1.0, 1.0, 1.0]
 Mean Classification Accuracy is 0.888888888889, and top2 mean accuracy is 1.0
__________________________________________________________________________________________________
 
-------------------------------------------------------------------------
---------------------------- RUN 8 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.1875, loss_tr: 17384.4, loss_t: 16091.6, testing: 0.166667, t2y: 0.166667
seq1, epoch0, step: 10, training: 0.3125, loss_tr: 17462.2, loss_t: 15042.6, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 20, training: 0.625, loss_tr: 18126.3, loss_t: 14049.8, testing: 0.222222, t2y: 0.333333
seq1, epoch0, step: 30, training: 0.3125, loss_tr: 16396.9, loss_t: 11016.6, testing: 0.222222, t2y: 0.5
seq1, epoch0, step: 40, training: 0.5, loss_tr: 15621.9, loss_t: 7503.89, testing: 0.277778, t2y: 0.666667
seq1, epoch0, step: 50, training: 0.8125, loss_tr: 11859.9, loss_t: 4078.81, testing: 0.388889, t2y: 0.833333
seq1, epoch0, step: 60, training: 0.5, loss_tr: 14568.3, loss_t: 2767.27, testing: 0.555556, t2y: 0.666667
seq1, epoch0, step: 70, training: 0.5625, loss_tr: 12190.5, loss_t: 3792.04, testing: 0.611111, t2y: 0.666667
seq1, epoch1, step: 80, training: 0.6875, loss_tr: 10898, loss_t: 3290.41, testing: 0.5, t2y: 0.833333
seq1, epoch1, step: 90, training: 0.75, loss_tr: 4909.52, loss_t: 2721.49, testing: 0.5, t2y: 1
seq1, epoch1, step: 100, training: 0.625, loss_tr: 3340.46, loss_t: 2326.74, testing: 0.444444, t2y: 0.666667
seq1, epoch1, step: 110, training: 0.875, loss_tr: 2465.04, loss_t: 2292.26, testing: 0.555556, t2y: 1
seq1, epoch1, step: 120, training: 1, loss_tr: 2555.88, loss_t: 2184.37, testing: 0.555556, t2y: 1
seq1, epoch1, step: 130, training: 1, loss_tr: 2231.53, loss_t: 752.154, testing: 0.777778, t2y: 1
seq1, epoch1, step: 140, training: 0.8125, loss_tr: 3151.79, loss_t: 931.147, testing: 0.666667, t2y: 0.833333
seq1, epoch1, step: 150, training: 0.875, loss_tr: 2922.97, loss_t: 811.109, testing: 0.666667, t2y: 1
seq1, epoch2, step: 160, training: 0.875, loss_tr: 3100.5, loss_t: 1229.44, testing: 0.555556, t2y: 1
seq1, epoch2, step: 170, training: 0.9375, loss_tr: 2218.18, loss_t: 982.597, testing: 0.666667, t2y: 0.833333
seq1, epoch2, step: 180, training: 0.9375, loss_tr: 2324.77, loss_t: 847.814, testing: 0.666667, t2y: 0.833333
seq1, epoch2, step: 190, training: 0.9375, loss_tr: 1993.33, loss_t: 484.1, testing: 0.666667, t2y: 1
seq1, epoch2, step: 200, training: 1, loss_tr: 2041.51, loss_t: 606.025, testing: 0.666667, t2y: 1
seq1, epoch2, step: 210, training: 0.9375, loss_tr: 1594.06, loss_t: 690.414, testing: 0.666667, t2y: 0.833333
seq1, epoch2, step: 220, training: 0.875, loss_tr: 1267.81, loss_t: 913.527, testing: 0.666667, t2y: 1
seq1, epoch2, step: 230, training: 0.875, loss_tr: 771.479, loss_t: 458.427, testing: 0.722222, t2y: 1
seq1, epoch3, step: 240, training: 0.875, loss_tr: 1111.27, loss_t: 692.307, testing: 0.722222, t2y: 1
seq1, epoch3, step: 250, training: 0.9375, loss_tr: 765.1, loss_t: 501.375, testing: 0.777778, t2y: 1
seq1, epoch3, step: 260, training: 0.9375, loss_tr: 1345.7, loss_t: 492.497, testing: 0.777778, t2y: 1
seq1, epoch3, step: 270, training: 1, loss_tr: 1230.64, loss_t: 86.7943, testing: 0.888889, t2y: 1
seq1, epoch3, step: 280, training: 0.9375, loss_tr: 1277.98, loss_t: 165.625, testing: 0.888889, t2y: 1
seq1, epoch3, step: 290, training: 1, loss_tr: 586.248, loss_t: 379.015, testing: 0.888889, t2y: 1
seq1, epoch3, step: 300, training: 1, loss_tr: 116.217, loss_t: 379.015, testing: 0.888889, t2y: 1
seq1, epoch3, step: 310, training: 1, loss_tr: 270.682, loss_t: 213.39, testing: 0.944444, t2y: 1
seq1, epoch4, step: 320, training: 1, loss_tr: 564.061, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 330, training: 0.9375, loss_tr: 857.461, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 340, training: 1, loss_tr: 724.177, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 350, training: 1, loss_tr: 639.899, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch4, step: 360, training: 0.9375, loss_tr: 546.992, loss_t: 0, testing: 0.888889, t2y: 1
seq1, epoch4, step: 370, training: 0.9375, loss_tr: 646.951, loss_t: 0, testing: 0.833333, t2y: 0.833333
seq1, epoch4, step: 380, training: 0.875, loss_tr: 555.025, loss_t: 0, testing: 0.888889, t2y: 1
seq1, epoch4, step: 390, training: 1, loss_tr: 293.314, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch5, step: 400, training: 0.9375, loss_tr: 178.783, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 410, training: 1, loss_tr: 154.262, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 420, training: 1, loss_tr: 154.262, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 430, training: 1, loss_tr: 106.753, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 440, training: 1, loss_tr: 314.924, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 450, training: 1, loss_tr: 316.467, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 460, training: 0.9375, loss_tr: 310.027, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch5, step: 470, training: 1, loss_tr: 1.54336, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch6, step: 480, training: 1, loss_tr: 0, loss_t: 0, testing: 0.944444, t2y: 1
seq1, epoch6, step: 490, training: 1, loss_tr: 361.95, loss_t: 0, testing: 1, t2y: 1
seq1, epoch6, step: 500, training: 1, loss_tr: 641.679, loss_t: 0, testing: 1, t2y: 1
seq1, epoch6, step: 510, training: 1, loss_tr: 728.9, loss_t: 0, testing: 1, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq2, epoch0, step: 0, training: 0.25, loss_tr: 14367, loss_t: 24921.7, testing: 0.166667, t2y: 0.5
seq2, epoch0, step: 10, training: 0.375, loss_tr: 15998.4, loss_t: 18775.1, testing: 0.166667, t2y: 0.5
seq2, epoch0, step: 20, training: 0.4375, loss_tr: 18083.2, loss_t: 13950.4, testing: 0.222222, t2y: 0.5
seq2, epoch0, step: 30, training: 0.75, loss_tr: 17379.2, loss_t: 8110.34, testing: 0.222222, t2y: 0.5
seq2, epoch0, step: 40, training: 0.625, loss_tr: 14529.7, loss_t: 7715.85, testing: 0.333333, t2y: 0.666667
seq2, epoch0, step: 50, training: 0.5, loss_tr: 12130.7, loss_t: 4410.67, testing: 0.444444, t2y: 0.833333
seq2, epoch0, step: 60, training: 0.8125, loss_tr: 9128.12, loss_t: 3172.8, testing: 0.555556, t2y: 0.5
seq2, epoch0, step: 70, training: 0.5, loss_tr: 8271.18, loss_t: 2024.22, testing: 0.555556, t2y: 1
seq2, epoch1, step: 80, training: 0.8125, loss_tr: 5010.37, loss_t: 2774.99, testing: 0.444444, t2y: 0.833333
seq2, epoch1, step: 90, training: 0.8125, loss_tr: 6572.8, loss_t: 1545.73, testing: 0.555556, t2y: 1
seq2, epoch1, step: 100, training: 0.875, loss_tr: 4697.57, loss_t: 1889.04, testing: 0.555556, t2y: 0.666667
seq2, epoch1, step: 110, training: 1, loss_tr: 5469.96, loss_t: 1301.76, testing: 0.611111, t2y: 0.833333
seq2, epoch1, step: 120, training: 0.9375, loss_tr: 4503.93, loss_t: 1301.76, testing: 0.611111, t2y: 0.833333
seq2, epoch1, step: 130, training: 0.875, loss_tr: 4765.95, loss_t: 1122.97, testing: 0.555556, t2y: 0.666667
seq2, epoch1, step: 140, training: 0.8125, loss_tr: 3561.1, loss_t: 1299.49, testing: 0.555556, t2y: 0.833333
seq2, epoch1, step: 150, training: 0.8125, loss_tr: 2429.35, loss_t: 1597.62, testing: 0.444444, t2y: 0.666667
seq2, epoch2, step: 160, training: 0.8125, loss_tr: 2093.77, loss_t: 1412.33, testing: 0.5, t2y: 0.666667
seq2, epoch2, step: 170, training: 1, loss_tr: 1719.86, loss_t: 1516.71, testing: 0.555556, t2y: 0.833333
seq2, epoch2, step: 180, training: 1, loss_tr: 1506.99, loss_t: 1824.07, testing: 0.611111, t2y: 0.833333
seq2, epoch2, step: 190, training: 0.875, loss_tr: 793.638, loss_t: 1370.44, testing: 0.666667, t2y: 1
seq2, epoch2, step: 200, training: 0.75, loss_tr: 528.439, loss_t: 788.844, testing: 0.666667, t2y: 1
seq2, epoch2, step: 210, training: 0.9375, loss_tr: 448.896, loss_t: 738.565, testing: 0.555556, t2y: 0.833333
seq2, epoch2, step: 220, training: 0.9375, loss_tr: 699.822, loss_t: 938.336, testing: 0.444444, t2y: 1
seq2, epoch2, step: 230, training: 0.9375, loss_tr: 1606.35, loss_t: 1013.18, testing: 0.444444, t2y: 1
seq2, epoch3, step: 240, training: 0.9375, loss_tr: 1443.86, loss_t: 624.995, testing: 0.555556, t2y: 0.833333
seq2, epoch3, step: 250, training: 1, loss_tr: 1460.35, loss_t: 419.815, testing: 0.611111, t2y: 0.666667
seq2, epoch3, step: 260, training: 1, loss_tr: 514.41, loss_t: 344.799, testing: 0.611111, t2y: 0.833333
seq2, epoch3, step: 270, training: 0.9375, loss_tr: 464.264, loss_t: 194.387, testing: 0.666667, t2y: 1
seq2, epoch3, step: 280, training: 0.9375, loss_tr: 644.952, loss_t: 152.127, testing: 0.722222, t2y: 1
seq2, epoch3, step: 290, training: 1, loss_tr: 580.684, loss_t: 490.042, testing: 0.722222, t2y: 0.833333
seq2, epoch3, step: 300, training: 1, loss_tr: 563.626, loss_t: 888.831, testing: 0.666667, t2y: 0.833333
seq2, epoch3, step: 310, training: 1, loss_tr: 223.863, loss_t: 1096.38, testing: 0.666667, t2y: 1
seq2, epoch4, step: 320, training: 0.9375, loss_tr: 272.95, loss_t: 923.487, testing: 0.666667, t2y: 1
seq2, epoch4, step: 330, training: 0.875, loss_tr: 356.968, loss_t: 599.93, testing: 0.666667, t2y: 1
seq2, epoch4, step: 340, training: 1, loss_tr: 316.846, loss_t: 405.604, testing: 0.611111, t2y: 1
seq2, epoch4, step: 350, training: 1, loss_tr: 228.997, loss_t: 409.207, testing: 0.666667, t2y: 1
seq2, epoch4, step: 360, training: 1, loss_tr: 527.424, loss_t: 646.986, testing: 0.666667, t2y: 1
seq2, epoch4, step: 370, training: 1, loss_tr: 407.477, loss_t: 803.568, testing: 0.777778, t2y: 1
seq2, epoch4, step: 380, training: 1, loss_tr: 478.843, loss_t: 894.81, testing: 0.722222, t2y: 0.833333
seq2, epoch4, step: 390, training: 0.875, loss_tr: 533.501, loss_t: 565.178, testing: 0.777778, t2y: 1
seq2, epoch5, step: 400, training: 1, loss_tr: 546.094, loss_t: 299.859, testing: 0.777778, t2y: 1
seq2, epoch5, step: 410, training: 1, loss_tr: 484.934, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch5, step: 420, training: 1, loss_tr: 86.989, loss_t: 215.576, testing: 0.722222, t2y: 0.666667
seq2, epoch5, step: 430, training: 1, loss_tr: 226.027, loss_t: 623.583, testing: 0.611111, t2y: 0.666667
seq2, epoch5, step: 440, training: 1, loss_tr: 518.08, loss_t: 1042.6, testing: 0.5, t2y: 0.833333
seq2, epoch5, step: 450, training: 0.9375, loss_tr: 507.46, loss_t: 983.769, testing: 0.555556, t2y: 0.833333
seq2, epoch5, step: 460, training: 1, loss_tr: 374.708, loss_t: 575.762, testing: 0.666667, t2y: 0.833333
seq2, epoch5, step: 470, training: 1, loss_tr: 183.336, loss_t: 156.745, testing: 0.722222, t2y: 0.833333
seq2, epoch6, step: 480, training: 0.9375, loss_tr: 338.507, loss_t: 60.8304, testing: 0.722222, t2y: 1
seq2, epoch6, step: 490, training: 1, loss_tr: 319.629, loss_t: 140.174, testing: 0.666667, t2y: 1
seq2, epoch6, step: 500, training: 1, loss_tr: 281.59, loss_t: 282.448, testing: 0.666667, t2y: 0.833333
seq2, epoch6, step: 510, training: 0.9375, loss_tr: 222.78, loss_t: 343.922, testing: 0.666667, t2y: 0.833333
 
****************************************
current sequence is 3
****************************************
seq3, epoch0, step: 0, training: 0.1875, loss_tr: 23245.2, loss_t: 11352.1, testing: 0.166667, t2y: 0.5
seq3, epoch0, step: 10, training: 0.375, loss_tr: 24445.5, loss_t: 10994.1, testing: 0.222222, t2y: 0.5
seq3, epoch0, step: 20, training: 0.4375, loss_tr: 21704.8, loss_t: 9370.98, testing: 0.222222, t2y: 0.666667
seq3, epoch0, step: 30, training: 0.25, loss_tr: 20041.6, loss_t: 8204.39, testing: 0.333333, t2y: 0.5
seq3, epoch0, step: 40, training: 0.5625, loss_tr: 15969.8, loss_t: 5525.6, testing: 0.444444, t2y: 0.666667
seq3, epoch0, step: 50, training: 0.3125, loss_tr: 17252.8, loss_t: 5074.16, testing: 0.611111, t2y: 0.833333
seq3, epoch0, step: 60, training: 0.6875, loss_tr: 17005.8, loss_t: 3803.33, testing: 0.666667, t2y: 0.666667
seq3, epoch0, step: 70, training: 0.9375, loss_tr: 14953.4, loss_t: 3539.07, testing: 0.666667, t2y: 0.833333
seq3, epoch1, step: 80, training: 0.6875, loss_tr: 11859.5, loss_t: 1930.44, testing: 0.722222, t2y: 1
seq3, epoch1, step: 90, training: 1, loss_tr: 8416.72, loss_t: 762.799, testing: 0.777778, t2y: 1
seq3, epoch1, step: 100, training: 0.8125, loss_tr: 8641.38, loss_t: 934.019, testing: 0.777778, t2y: 1
seq3, epoch1, step: 110, training: 0.8125, loss_tr: 5652.68, loss_t: 1828.72, testing: 0.722222, t2y: 0.666667
seq3, epoch1, step: 120, training: 0.75, loss_tr: 4442.75, loss_t: 1649.75, testing: 0.722222, t2y: 1
